DropOut (group),DistanceToHanoi,DOB - Year (group),EntryGrade (group),Gender,Major (group),NumOfCheating,AttendanceRate,CoursePassRate,EnglishAverageGrade,FinalAverageGrade,Gain5-6GradeRate,Gain7-8GradeRate,Gain9-10GradeRate,LargerstTimeFailASubject,NumOfCourse/StudyYears,ReExamRate,ReStudyRate,TotalYearsStudy
0,90,1994,58,1,1,0,0.963532009,1,5.9,6.796774194,0.322580645,0.290322581,0.032258065,1,15.02656043,0,0.033333333,2.063013699
1,33,1994,,1,1,0,0.942384106,0.666666667,4,4.866666667,0.5,0,0,1,10.89552239,0.333333333,0.2,0.550684932
0,26,1994,58,1,1,1,0.893655589,0.793103448,5.383333333,5.255172414,0.586206897,0,0,1,13.43274112,0.206896552,0.115384615,2.15890411
1,92,1994,,1,1,0,0.715686275,0.4,,3.7,0.4,0,0,1,10.54913295,0.2,0.25,0.473972603
0,79,1994,54,1,1,0,0.921312772,0.777777778,5.2,5.444444444,0.481481481,0.148148148,0,1,13.0876494,0.111111111,0.173913043,2.063013699
0,0,1993,58,1,1,0,0.975508544,0.774193548,6.142857143,5.603225806,0.35483871,0.129032258,0.032258065,1,14.1084788,0.032258065,0.107142857,2.197260274
0,0,1994,63,1,1,0,0.834022608,0.866666667,5.2625,5.396666667,0.566666667,0.1,0,1,14.27640157,0.066666667,0.111111111,2.101369863
0,26,1994,85,1,1,1,0.977353889,1,5.733333333,6.915625,0.34375,0.28125,0.0625,1,15.51128818,0.03125,0.032258065,2.063013699
1,0,1994,,1,1,0,0.818,1,5.2,6.6,0.5,0.5,0,0,7.604166667,0,0,0.263013699
0,111,1994,57,1,1,0,0.92787983,0.964285714,5.785714286,6.278571429,0.428571429,0.25,0,1,13.57237716,0.071428571,0.037037037,2.063013699
0,0,1994,55,1,1,0,0.886181503,0.875,6.112962963,5.958333333,0.333333333,0.166666667,0,2,10.92269327,0.125,0.2,2.197260274
0,153,1994,76,1,1,0,0.935110182,1,6.016666667,6.384375,0.34375,0.1875,0,1,15.51128818,0.03125,0.032258065,2.063013699
0,302,1994,80,1,1,0,0.905257443,0.964285714,5.685714286,6.135714286,0.428571429,0.071428571,0,1,13.57237716,0.071428571,0.037037037,2.063013699
0,70,1993,54,1,1,1,0.925025017,0.870967742,5.5,5.916129032,0.322580645,0.161290323,0,1,14.35913706,0.096774194,0.148148148,2.15890411
1,48,1992,,1,1,0,0.840131579,1,5.2,5.914285714,0.714285714,0.142857143,0,0,12.71144279,0.142857143,0,0.550684932
0,218,1994,67,1,1,0,0.984858585,1,5.633333333,6.8,0.290322581,0.35483871,0.064516129,1,15.02656043,0.032258065,0.033333333,2.063013699
0,0,1994,58,1,1,1,0.966624227,0.96875,5.814285714,6.34375,0.4375,0.28125,0.03125,1,15.22816167,0.0625,0.103448276,2.101369863
0,0,1991,66,1,1,0,0.936181528,0.928571429,5.225,6.385714286,0.214285714,0.071428571,0.071428571,0,7.559171598,0.142857143,0,1.852054795
1,89,1994,,1,1,0,0.846078431,0.8,4,5.8,0.4,0,0,1,10.54913295,0.4,0.25,0.473972603
0,90,1994,77,1,1,0,0.99799669,1,6.55,7.334375,0.1875,0.3125,0.0625,1,15.51128818,0.0625,0.032258065,2.063013699
0,90,1994,51,1,1,0,0.937514765,0.863636364,5.84,6.236363636,0.318181818,0.363636364,0,1,10.66401062,0.090909091,0.157894737,2.063013699
0,0,1994,63,1,1,0,0.818173095,0.885714286,6.24,5.845714286,0.4,0.057142857,0.028571429,2,16.08942066,0.028571429,0.060606061,2.175342466
0,0,1994,73,1,1,0,0.845048693,0.931034483,5.125,6.431034483,0.448275862,0.24137931,0,1,13.81853786,0.068965517,0.074074074,2.098630137
1,52,1994,,1,1,0,0.865686275,0.6,,5.38,0.4,0,0,1,10.54913295,0.2,0.25,0.473972603
1,92,1994,,1,1,0,0.780263158,0.714285714,2.3,4.728571429,0.428571429,0,0,1,12.71144279,0,0.166666667,0.550684932
1,0,1994,,1,1,0,0.770664576,0.277777778,4.53,3.138888889,0.333333333,0,0,3,9.718934911,0,0.636363636,1.852054795
0,0,1994,63,1,1,0,0.874707488,0.821428571,5.985714286,5.417857143,0.357142857,0.035714286,0,1,13.32464146,0.071428571,0.076923077,2.101369863
0,0,1993,53,1,1,0,0.920661553,0.852941176,5.185714286,5.511764706,0.588235294,0.029411765,0,1,15.47381546,0.117647059,0.133333333,2.197260274
1,90,1993,,1,1,0,0.920588235,0.8,4,5.52,0.4,0,0,1,10.54913295,0,0.25,0.473972603
0,90,1994,62,1,1,0,0.946417219,0.9375,6.05,6.1125,0.40625,0.0625,0.03125,1,14.82233503,0.125,0.066666667,2.15890411
0,111,1992,63,1,0,1,0.963262945,0.965517241,5.316666667,6.382758621,0.344827586,0.344827586,0,0,14.05710491,0,0,2.063013699
0,33,1994,71,1,1,0,0.908910891,0.777777778,5.55,4.377777778,0.666666667,0,0,0,4.206145967,0.111111111,0,2.139726027
1,111,1993,,1,1,0,0.552020202,0.363636364,2.1,2.854545455,0.090909091,0.090909091,0,3,5.54558011,0,0.833333333,1.983561644
0,0,1994,57,1,1,0,0.889513109,1,5.9,6.287878788,0.454545455,0.151515152,0,1,15.17002519,0.03030303,0.03125,2.175342466
0,111,1993,77,1,1,0,0.985379083,1,6.42,6.981818182,0.181818182,0.227272727,0.045454545,0,10.66401062,0,0,2.063013699
0,90,1994,61,1,1,0,0.977963592,1,5.7,6.25,0.46875,0.125,0.03125,1,15.22816167,0,0.032258065,2.101369863
0,216,1994,85,1,1,0,0.988066826,1,6.2,7.035135135,0.162162162,0.243243243,0.027027027,1,17.29193342,0.054054054,0.057142857,2.139726027
0,0,1994,54,1,1,0,0.960127293,0.933333333,5.696721311,6.15,0.533333333,0.166666667,0,1,14.27640157,0.2,0.111111111,2.101369863
0,0,1994,93,1,1,0,0.983304042,1,7.8,7.868571429,0.114285714,0.371428571,0.2,1,16.08942066,0.028571429,0.029411765,2.175342466
0,0,1994,83,1,1,0,0.880868199,0.96875,7.52,7.703125,0.03125,0.40625,0.125,1,14.71032746,0,0.032258065,2.175342466
0,111,1994,73,1,1,1,0.9796185,1,5.883333333,6.996875,0.21875,0.28125,0,1,15.51128818,0.03125,0.032258065,2.063013699
0,0,1994,75,1,1,0,0.835179033,0.615384615,4.975,4.919230769,0.384615385,0.076923077,0,1,11.83291771,0.192307692,0.130434783,2.197260274
0,0,1994,63,1,1,1,0.932192144,0.7,5.35,5.675,0.3,0.15,0,1,9.53002611,0.15,0.25,2.098630137
0,111,1992,69,1,0,0,0.892249168,0.892857143,5.666666667,5.496428571,0.642857143,0.035714286,0,2,13.57237716,0.142857143,0.12,2.063013699
0,301,1993,50,1,1,1,0.870391151,0.75862069,5.1375,5.351724138,0.379310345,0.103448276,0,3,13.43274112,0.275862069,0.260869565,2.15890411
0,0,1994,73,1,1,0,0.935454242,0.939393939,5.914285714,5.945454545,0.454545455,0.090909091,0,1,15.70404172,0,0.064516129,2.101369863
0,0,1994,75,1,1,0,0.882906524,0.892857143,5.45,5.653571429,0.678571429,0.035714286,0,1,13.32464146,0.142857143,0.076923077,2.101369863
0,90,1993,52,1,1,0,0.943167079,0.954545455,5.42,5.872727273,0.545454545,0.090909091,0,0,10.66401062,0.181818182,0,2.063013699
1,90,1994,,1,1,0,0.93627451,0.8,4,5.58,0.4,0,0,1,10.54913295,0,0.25,0.473972603
0,90,1989,69,1,1,0,0.816417272,0.861111111,6.83592233,6.613888889,0.138888889,0.194444444,0.138888889,2,16.6751269,0.027777778,0.2,2.15890411
0,153,1994,59,1,1,0,0.935997764,0.857142857,5.15,5.55,0.642857143,0.142857143,0,1,7.638266069,0.071428571,0.166666667,1.832876712
0,79,1994,,1,1,1,0.982894737,1,5.3,5.728571429,0.714285714,0,0,0,12.71144279,0.142857143,0,0.550684932
1,52,1993,,1,1,0,0.913513514,0.75,4.85,5.425,0.5,0,0,0,6.008230453,0,0,0.665753425
0,48,1994,60,1,1,0,0.892447701,0.80952381,5.466666667,5.423809524,0.428571429,0.142857143,0,1,10.17928287,0.19047619,0.105263158,2.063013699
0,0,1994,74,1,1,1,0.958082832,0.96969697,5.7,6.736363636,0.242424242,0.242424242,0,1,15.99601594,0.03030303,0.064516129,2.063013699
1,228,1994,,1,1,0,0.665,0.333333333,1.3,2.1,0.333333333,0,0,0,7.551724138,0,0,0.397260274
0,0,1994,76,1,1,0,0.940430602,0.939393939,5.785714286,5.942424242,0.515151515,0.212121212,0,1,15.01870324,0.03030303,0.064516129,2.197260274
0,0,1994,79,1,1,0,0.954498873,1,6.951685393,7.105714286,0.085714286,0.457142857,0.028571429,1,16.08942066,0.028571429,0.09375,2.175342466
0,0,1994,,1,1,0,0.844364743,0.75,5.88,4.867857143,0.428571429,0.107142857,0,1,15.1183432,0.107142857,0.076923077,1.852054795
0,90,1994,79,1,0,0,0.900770886,0.892857143,4.942857143,5.821428571,0.607142857,0.142857143,0,1,13.57237716,0.071428571,0.076923077,2.063013699
0,0,1994,62,1,1,0,0.943898322,1,5.733333333,6.333333333,0.481481481,0.222222222,0,0,13.0876494,0.037037037,0,2.063013699
0,0,1994,63,1,1,0,0.971692361,0.9375,5.6375,6.671875,0.28125,0.25,0.0625,1,15.24804178,0,0.103448276,2.098630137
0,89,1994,,0,1,0,0.919230769,0.666666667,,5.433333333,0.333333333,0.333333333,0,0,15.64285714,0,0,0.191780822
1,0,1994,,1,1,0,0.8,0,2.9,2.9,0,0,0,0,5.887096774,0,0,0.169863014
0,90,1994,84,1,1,1,0.905257443,0.964285714,5.7,6.546428571,0.25,0.25,0,1,13.57237716,0.035714286,0.037037037,2.063013699
0,0,1994,64,1,1,0,0.892561983,0.96875,6.228571429,6.646875,0.25,0.21875,0.03125,1,15.22816167,0.03125,0.103448276,2.101369863
1,0,1994,,1,1,0,0.836,0.5,5,4.15,0,0,0,0,7.604166667,0,0,0.263013699
0,63,1994,55,1,1,0,0.901315216,0.9375,5.185714286,6.109375,0.46875,0.1875,0.03125,1,15.51128818,0.0625,0.066666667,2.063013699
0,295,1994,58,1,1,0,0.95991313,0.964285714,5.757142857,6.414285714,0.464285714,0.142857143,0,1,13.57237716,0,0.037037037,2.063013699
1,0,1994,,1,1,0,0.799333333,0.833333333,5.25,4.616666667,0.833333333,0,0,0,9.012345679,0,0,0.665753425
1,0,1994,,1,1,0,0.838613861,1,6.1,6.7,0,0.5,0,0,8.439306358,0,0,0.473972603
0,49,1994,56,1,1,0,0.934338521,0.878787879,5.3,5.572727273,0.636363636,0,0,1,15.285533,0.121212121,0.1,2.15890411
0,0,1986,54,1,1,0,0.911036789,0.933333333,5.757142857,5.93,0.4,0.1,0,1,14.27640157,0.133333333,0.071428571,2.101369863
1,153,1992,,1,1,0,0.716138796,0.428571429,4.54,3.571428571,0.25,0,0,4,12.96954315,0.142857143,0.473684211,2.15890411
0,218,1994,76,1,0,0,0.884322539,0.852941176,5.966666667,6.002941176,0.411764706,0.147058824,0,1,16.48074369,0.117647059,0.096774194,2.063013699
0,0,1994,59,1,1,0,0.889923878,0.88,5.759541985,5.804,0.52,0.12,0,2,11.37780549,0.12,0.19047619,2.197260274
0,0,1994,91,1,1,0,0.958130966,0.918918919,6.766666667,6.824324324,0.108108108,0.459459459,0.027027027,2,17.00881612,0.027027027,0.121212121,2.175342466
0,302,1994,80,1,1,0,0.790105208,0.846153846,4.771428571,5.330769231,0.5,0.153846154,0,1,12.04314721,0.153846154,0.083333333,2.15890411
0,0,1992,61,1,1,0,0.869240349,0.972972973,6.666666667,7.005405405,0.135135135,0.351351351,0.081081081,1,17.00881612,0.054054054,0.057142857,2.175342466
0,90,1993,63,1,1,0,0.952527849,0.838709677,5.783333333,5.767741935,0.580645161,0.032258065,0.032258065,1,15.02656043,0.129032258,0.068965517,2.063013699
0,0,1994,59,1,1,2,0.93038822,0.896551724,5.657142857,5.713793103,0.448275862,0.137931034,0,2,13.80052151,0.068965517,0.115384615,2.101369863
0,0,1993,89,1,1,0,0.979654747,1,8.02,8.482352941,0.029411765,0.088235294,0.411764706,1,15.62972292,0,0.03030303,2.175342466
1,90,1994,,1,1,1,0.829411765,0.4,,4.34,0.4,0,0,1,10.54913295,0.6,0.666666667,0.473972603
1,52,1994,,1,1,0,0.890196078,0.8,4,5.68,0.4,0.4,0,0,10.54913295,0,0,0.473972603
0,0,1994,69,1,1,0,0.908165027,0.870967742,5.4,5.503225806,0.64516129,0.064516129,0.032258065,2,14.75228162,0.064516129,0.148148148,2.101369863
0,33,1994,86,1,1,0,0.979682766,0.972222222,6.883333333,6.763888889,0.166666667,0.277777778,0.027777778,1,16.82458387,0.027777778,0.028571429,2.139726027
0,63,1994,69,1,1,0,0.936856011,0.966666667,5.66875,6.41,0.433333333,0.266666667,0,1,14.54183267,0.133333333,0.034482759,2.063013699
0,0,1994,73,1,1,0,0.868335603,0.931034483,5.871428571,6.110344828,0.482758621,0.24137931,0,1,13.80052151,0.068965517,0.074074074,2.101369863
0,49,1994,76,1,1,0,0.892863183,0.75,5.85,5.521875,0.5,0.0625,0,1,15.51128818,0.0625,0.066666667,2.063013699
0,0,1994,51,1,1,0,0.931190926,0.615384615,5.514285714,5.057692308,0.461538462,0.038461538,0,1,12.37288136,0.269230769,0.238095238,2.101369863
0,79,1994,,1,1,0,0.956148713,1,6.066666667,6.14,0.6,0,0,0,8.588235294,0,0,1.164383562
0,0,1994,63,1,1,0,0.85613923,0.833333333,5.6,5.453333333,0.433333333,0.033333333,0,1,14.54183267,0.033333333,0.111111111,2.063013699
0,0,1993,82,1,1,0,0.94424917,1,8.1,8.002857143,0.028571429,0.371428571,0.171428571,1,16.08942066,0.028571429,0.029411765,2.175342466
1,90,1994,,1,1,0,0.848076923,0.666666667,4,3.8,0.666666667,0,0,0,15.64285714,0.333333333,0,0.191780822
1,79,1991,,1,1,0,0.866666667,0.8,5,4.4,0.8,0,0,0,10.54913295,0.2,0,0.473972603
0,0,1992,60,1,1,1,0.935118994,0.928571429,5.544444444,5.842857143,0.571428571,0.071428571,0,3,13.32464146,0.107142857,0.12,2.101369863
1,0,1994,,1,1,0,0.812871287,0.4,4.45,4.34,0.2,0.2,0,1,2.820710974,0,0.25,1.77260274
0,0,1994,59,1,1,0,0.952489116,0.928571429,5.585714286,5.642857143,0.678571429,0.071428571,0,1,13.32464146,0.25,0.037037037,2.101369863
0,92,1994,57,1,1,1,0.875684709,0.935483871,5.85,6.016129032,0.483870968,0.161290323,0,1,15.02656043,0.096774194,0.068965517,2.063013699
1,302,1994,,1,1,0,0.771568627,0.8,4,5.12,0.4,0,0,0,10.54913295,0,0,0.473972603
0,0,1994,70,1,1,0,0.83528328,0.838709677,6.142857143,5.661290323,0.35483871,0.193548387,0,1,14.75228162,0.129032258,0.107142857,2.101369863
0,0,1994,90,1,1,0,0.987078952,1,6.066666667,7.066666667,0.166666667,0.222222222,0,1,16.54911839,0,0.028571429,2.175342466
1,0,1994,,1,1,0,0.815,0,4,1.4,0,0,0,0,7.604166667,0.5,0,0.263013699
0,111,1993,52,1,1,0,0.935335298,0.814814815,5.514285714,5.862962963,0.37037037,0.148148148,0.074074074,1,13.0876494,0.185185185,0.125,2.063013699
0,0,1994,90,1,1,0,0.861857441,0.814814815,5.3,5.166666667,0.444444444,0.111111111,0,2,12.86553525,0.111111111,0.125,2.098630137
0,63,1993,65,1,1,0,0.869340879,0.793103448,5.4,5.882758621,0.413793103,0.206896552,0,1,14.05710491,0.103448276,0.208333333,2.063013699
1,484,1993,,1,1,0,0.778455285,0.722222222,5.44,5.188888889,0.5,0.222222222,0,1,12.5862069,0.166666667,0.058823529,1.430136986
1,89,1994,,1,1,0,0.817647059,0.8,4,5.42,0.6,0.2,0,0,10.54913295,0.2,0,0.473972603
0,0,1992,57,1,1,1,0.901868702,0.851851852,5.814285714,5.648148148,0.518518519,0.037037037,0.037037037,2,12.84876141,0.148148148,0.125,2.101369863
1,402,1994,,1,1,0,0.917647059,0.8,4.1,5.6,0.4,0,0,0,10.54913295,0.2,0,0.473972603
1,111,1994,,1,1,0,0.7316,0.444444444,0.3,3.177777778,0.333333333,0,0,1,6.543824701,0.111111111,0.5,1.375342466
0,187,1994,88,1,1,0,0.963977347,0.935483871,5.833333333,6.638709677,0.258064516,0.290322581,0.064516129,1,15.02656043,0,0.068965517,2.063013699
0,49,1993,53,1,1,1,0.977350427,0.9,5.7,5.963333333,0.533333333,0.1,0,3,14.54183267,0.033333333,0.153846154,2.063013699
1,49,1994,,1,1,0,0.839233293,0.6875,4.9,5.26875,0.25,0.1875,0,0,15.01285347,0.0625,0,1.065753425
0,302,1992,62,1,1,0,0.947817837,1,6.4,6.581818182,0.181818182,0.181818182,0,0,5.114649682,0,0,2.150684932
0,0,1994,66,1,1,1,0.958820149,0.945945946,8.06,7.227027027,0.162162162,0.243243243,0.081081081,1,17.00881612,0.27027027,0.088235294,2.175342466
0,0,1994,50,1,1,0,0.925193007,0.838709677,5.420588235,6.051612903,0.419354839,0.129032258,0,2,14.1084788,0.129032258,0.192307692,2.197260274
0,90,1994,71,1,1,0,0.983646994,0.814814815,5.7,5.474074074,0.592592593,0.111111111,0,1,12.28802993,0.185185185,0.08,2.197260274
0,727,1994,63,1,1,0,0.872920477,1,5.683333333,6.403125,0.28125,0.0625,0,1,15.51128818,0,0.032258065,2.063013699
0,0,1994,51,1,1,0,0.779696208,0.307692308,5.74,3.126923077,0.192307692,0,0,1,11.84769039,0.307692308,0.083333333,2.194520548
0,0,1993,78,1,1,0,0.872098117,0.9375,5.589312977,6.228125,0.40625,0.1875,0,2,15.22816167,0,0.103448276,2.101369863
0,0,1994,72,1,1,0,0.907036647,1,6.16,6.689655172,0.275862069,0.172413793,0.068965517,1,13.81853786,0.068965517,0.035714286,2.098630137
0,92,1990,92,1,1,1,0.956022079,0.964285714,5.6,6.175,0.428571429,0.178571429,0,1,13.57237716,0.035714286,0.037037037,2.063013699
0,79,1994,78,1,1,0,0.943855844,0.945945946,5.95,6.402702703,0.351351351,0.27027027,0,1,17.29193342,0.027027027,0.088235294,2.139726027
1,90,1992,,1,1,0,0.802367942,0.666666667,5.75,4.216666667,0.166666667,0.166666667,0,0,10.89552239,0,0,0.550684932
0,153,1994,82,1,0,0,0.750594429,0.677419355,4.5125,4.841935484,0.35483871,0.096774194,0,1,14.35913706,0.129032258,0.192307692,2.15890411
0,0,1993,76,1,1,0,0.856009579,0.941176471,5.84,5.770588235,0.470588235,0.176470588,0,0,8.089960887,0,0,2.101369863
1,218,1994,,1,1,0,0.847058824,1,5.2,5.66,1,0,0,0,10.54913295,0.2,0,0.473972603
1,218,1993,,1,1,0,0.846083789,1,5.85,5.833333333,0.833333333,0.166666667,0,0,12.65895954,0.333333333,0,0.473972603
0,70,1994,66,1,1,0,0.874425186,1,5.78,6.627272727,0.227272727,0.227272727,0.045454545,0,10.66401062,0.181818182,0,2.063013699
1,0,1994,,1,1,0,0.804950495,0.5,4.5,4.025,0.25,0,0,0,10.06896552,0,0,0.397260274
0,0,1992,68,1,1,0,0.83181458,0.705882353,4.257142857,5.758823529,0.294117647,0.117647059,0.058823529,3,7.904458599,0,0.416666667,2.150684932
0,302,1994,59,1,1,0,0.971314813,0.964285714,5.514285714,6.367857143,0.464285714,0.25,0.035714286,1,13.57237716,0,0.037037037,2.063013699
0,79,1993,83,1,1,0,0.979287419,1,6,7.097297297,0.216216216,0.297297297,0.054054054,1,17.29193342,0.081081081,0.057142857,2.139726027
0,606,1994,74,1,1,0,0.792325846,0.777777778,6.7,5.766666667,0.194444444,0.194444444,0,2,17.4501992,0.138888889,0.2,2.063013699
0,228,1993,51,1,1,1,0.972364187,0.928571429,5.683333333,5.796428571,0.535714286,0.107142857,0,1,13.57237716,0.035714286,0.037037037,2.063013699
0,0,1993,54,1,1,0,0.876179128,0.888888889,5.4,5.837037037,0.62962963,0.148148148,0,0,12.84876141,0.185185185,0,2.101369863
0,0,1994,57,1,1,0,0.945630359,0.944444444,7.14,6.891666667,0.25,0.361111111,0,2,16.54911839,0.027777778,0.090909091,2.175342466
1,218,1994,,1,1,0,0.617647059,0.6,4,3.72,0.4,0,0,0,10.54913295,0,0,0.473972603
1,402,1993,,1,1,0,0.213461538,0.333333333,,1.9,0.333333333,0,0,0,15.64285714,0,0,0.191780822
0,0,1994,50,1,1,0,0.945820709,0.972222222,5.733333333,6.625,0.277777778,0.361111111,0,1,16.54911839,0.027777778,0.028571429,2.175342466
1,0,1992,,1,1,0,0.833493744,0.777777778,5.4,4.766666667,0.444444444,0,0,1,13.51851852,0,0.125,0.665753425
1,302,1994,,1,1,0,0.761171797,0.454545455,3.06,3.672727273,0.454545455,0,0,1,5.54558011,0.090909091,0.375,1.983561644
0,0,1994,95,1,1,0,0.968669651,1,6.5,6.864516129,0.258064516,0.322580645,0.096774194,1,14.75228162,0.064516129,0.068965517,2.101369863
1,111,1994,,1,1,1,0.804901961,0.4,,3.38,0.4,0,0,1,10.54913295,0,0.25,0.473972603
1,48,1994,,1,1,0,0.830769231,0.666666667,,5.433333333,0,0,0,0,15.64285714,0.333333333,0,0.191780822
1,90,1990,,0,1,0,0.803726056,0.923076923,6.333333333,6.592307692,0.153846154,0.307692308,0,0,16.25,0.153846154,0,0.8
0,89,1994,,1,1,0,0.939121476,0.939393939,7.216666667,6.803030303,0.181818182,0.272727273,0.03030303,1,15.34394905,0.03030303,0.1,2.150684932
1,92,1994,,1,1,0,0.796078431,0.8,5,4.52,0.6,0,0,0,10.54913295,0.2,0,0.473972603
0,302,1993,64,1,1,0,0.937246007,0.964285714,5.533333333,5.696428571,0.678571429,0.142857143,0,1,13.57237716,0.035714286,0.037037037,2.063013699
0,90,1994,79,1,1,0,0.97620745,1,6.25,6.905555556,0.222222222,0.194444444,0.055555556,1,16.82458387,0,0.028571429,2.139726027
0,0,1991,83,1,1,0,0.978050692,1,7.214285714,7.359375,0.0625,0.3125,0.0625,1,15.22816167,0,0.032258065,2.101369863
0,402,1993,57,1,1,1,0.8294477,0.80952381,5.95,5.695238095,0.380952381,0.142857143,0,0,11.92068429,0.095238095,0,1.761643836
0,63,1994,58,1,1,0,0.88509264,0.65625,4.95,4.64375,0.46875,0.09375,0,2,14.82233503,0.1875,0.28,2.15890411
1,111,1993,,1,1,0,0.9,0.8,4,6.54,0.2,0.6,0,1,10.54913295,0,0.25,0.473972603
0,90,1994,98,1,1,0,0.974764308,0.967741935,6.7,7.019354839,0.193548387,0.35483871,0.032258065,1,15.02656043,0.064516129,0.033333333,2.063013699
0,26,1994,,1,1,1,0.896470241,0.647058824,5.06,5.135294118,0.235294118,0.117647059,0,1,15.95115681,0.117647059,0.0625,1.065753425
0,402,1993,75,1,1,0,0.971050376,1,6.316666667,7.280645161,0.161290323,0.322580645,0.096774194,1,15.02656043,0,0.033333333,2.063013699
1,79,1988,,1,1,0,0.192156863,0,,0,0,0,0,0,10.42857143,0,0,0.191780822
0,90,1994,60,1,1,0,0.971136344,0.96875,5.85,6.225,0.3125,0.21875,0,1,15.51128818,0,0.066666667,2.063013699
0,0,1994,59,1,1,1,0.973869872,0.903225806,5.928571429,6.174193548,0.322580645,0.225806452,0.032258065,1,14.75228162,0.096774194,0.068965517,2.101369863
0,90,1994,95,1,1,0,0.884816754,1,6.133333333,6.480769231,0.461538462,0.307692308,0,0,12.60292165,0.076923077,0,2.063013699
1,63,,,1,1,0,0.612745098,0.6,4,3.7,0.4,0,0,0,10.54913295,0.2,0,0.473972603
0,484,1994,,1,1,0,0.940874036,0.84,6.4,6.028,0.2,0.24,0,1,12.83403657,0.08,0.136363636,1.947945205
0,90,1994,,1,1,0,0.886209645,0.9375,5.966666667,6.65625,0.1875,0.40625,0.03125,1,16.42756681,0.03125,0.142857143,1.947945205
1,70,,59,1,1,0,0.526923077,0.333333333,,2.3,0.333333333,0,0,0,8.358778626,0,0,0.35890411
0,33,1994,,1,1,0,0.912476895,0.708333333,5.714285714,4.920833333,0.375,0.125,0,1,12.32067511,0.166666667,0.2,1.947945205
1,402,,59,1,1,0,0.565384615,0.333333333,,3.566666667,0,0.333333333,0,0,8.358778626,0.333333333,0,0.35890411
0,111,1993,,1,1,1,0.859198158,0.875,5.3,5.733333333,0.5,0.166666667,0,1,12.32067511,0.083333333,0.142857143,1.947945205
0,26,1992,,1,1,0,0.976038339,0.967741935,6.966666667,6.961290323,0.225806452,0.322580645,0.064516129,1,15.91420535,0.064516129,0.068965517,1.947945205
1,302,,51,1,1,0,0.821153846,0.666666667,,4.6,0.666666667,0,0,0,8.358778626,0,0,0.35890411
1,218,1994,52,1,1,0,0.959210526,1,5.2,5.714285714,0.571428571,0,0,0,9.190647482,0,0,0.761643836
0,0,,,1,1,0,0.869019972,0.153846154,4.6,2.392307692,0.153846154,0,0,1,15.20833333,0.461538462,0.625,0.854794521
0,218,1994,,1,1,1,0.861219744,0.913043478,5.333333333,6.12173913,0.347826087,0.260869565,0,1,11.80731364,0,0.095238095,1.947945205
1,218,,54,1,1,1,0.534615385,0.333333333,,2.266666667,0.333333333,0,0,0,8.358778626,0.333333333,0,0.35890411
0,111,1994,,1,1,0,0.965265947,0.928571429,6.05,6.321428571,0.25,0.214285714,0,1,14.37412096,0,0.037037037,1.947945205
0,90,1994,,1,0,0,0.796171054,0.571428571,4.442857143,3.961904762,0.571428571,0,0,1,10.78059072,0.095238095,0.05,1.947945205
0,0,1994,,1,1,0,0.958741125,1,6.56,6.791176471,0.264705882,0.411764706,0,1,17.62784091,0.117647059,0.0625,1.928767123
0,52,1993,,1,1,0,0.888033365,0.903225806,6.624590164,6.493548387,0.258064516,0.258064516,0,1,19.57612457,0.225806452,0.192307692,1.583561644
0,10372,1986,,1,0,0,0.929044834,0.913043478,7.7,6.452173913,0.260869565,0.260869565,0,1,15.26363636,0.043478261,0.045454545,1.506849315
0,10372,,,1,1,0,0.920528455,0.909090909,7.2,6.595454545,0.045454545,0.272727273,0,1,14.6,0.090909091,0.047619048,1.506849315
0,10372,1994,,1,0,0,0.885249237,0.761904762,7.2,6.238095238,0.142857143,0.380952381,0,2,14.51704546,0.142857143,0.166666667,1.446575342
0,218,1995,,1,1,0,0.995106834,1,8.575,8.22173913,0.043478261,0.086956522,0.347826087,0,19.47795824,0,0,1.180821918
